NDVI,GNDVI,SAVI,RVI,EVI,label,label_str
0.3960167,0.33225283,0.33523566,2.3113496,0.7566818,2,Sedang
0.33103958,0.37287706,0.22279193,1.9897135,0.24098328,2,Sedang
0.29229102,0.29509678,0.23042983,1.8260205,0.29513636,2,Sedang
0.36793712,0.30633056,0.3169122,2.164242,0.60362023,2,Sedang
0.49686715,0.47879916,0.29040527,2.9750934,0.328514,2,Sedang
0.4752497,0.4904687,0.3378748,2.8113368,0.38660166,2,Sedang
0.3,0.3616671,0.19489798,1.8571429,0.2150901,2,Sedang
0.3547945,0.41084167,0.19621211,2.0997877,0.19647262,2,Sedang
0.37253165,0.37040317,0.2649101,2.1874118,0.33078533,2,Sedang
0.44561723,0.46443516,0.2028834,2.6076157,0.21174982,2,Sedang
0.42398375,0.4065449,0.31542343,2.4721243,0.3573142,2,Sedang
0.3623045,0.33118868,0.2981038,2.1362932,0.47496763,2,Sedang
0.49501526,0.51069075,0.36807865,2.9605157,0.41462165,2,Sedang
0.43437624,0.4393476,0.3232211,2.5359194,0.38614357,2,Sedang
0.42575184,0.39601225,0.35813418,2.482815,0.5618489,2,Sedang
0.47404945,0.43129206,0.40531474,2.802639,0.5754368,2,Sedang
0.48369896,0.48858258,0.35825652,2.8737092,0.387751,2,Sedang
0.31759778,0.25003314,0.28050986,1.9308228,0.57135683,2,Sedang
0.3393497,0.3683594,0.29659462,2.0273201,0.3703067,2,Sedang
0.45428517,0.45339334,0.3368895,2.6649177,0.3803343,2,Sedang
0.48635745,0.39500642,0.3937776,2.8937583,0.62576795,2,Sedang
0.47895157,0.4676826,0.30916032,2.8384147,0.3340844,2,Sedang
0.38665307,0.39446718,0.25509745,2.2607973,0.2738886,2,Sedang
0.30509222,0.31753835,0.26331207,1.8780798,0.3085535,2,Sedang
0.39932942,0.30397263,0.3330818,2.329612,0.5783729,2,Sedang
0.43469524,0.47385326,0.30810213,2.5379148,0.36552396,2,Sedang
0.42277688,0.48292682,0.24771482,2.4648647,0.25213993,2,Sedang
0.36462724,0.3094408,0.31676626,2.1477585,0.50438243,2,Sedang
0.47734243,0.4329148,0.26483932,2.8265972,0.31447813,2,Sedang
0.49049234,0.491658,0.31954974,2.9253578,0.33687562,2,Sedang
0.38111058,0.41330743,0.1694808,2.231595,0.16154343,2,Sedang
0.40487313,0.31654674,0.33105892,2.3606281,0.57031363,2,Sedang
0.32264844,0.2830381,0.29210275,1.9526765,0.5509443,2,Sedang
0.28730285,0.34795558,0.18794405,1.806241,0.19660933,2,Sedang
0.38774416,0.3952112,0.24876958,2.2666082,0.27009392,2,Sedang
0.3024928,0.36224616,0.20638901,1.8673539,0.22063705,2,Sedang
0.48383135,0.40015447,0.35868907,2.8747027,0.48448578,2,Sedang
0.29123515,0.35238093,0.1930461,1.8218104,0.21087864,2,Sedang
0.23834729,0.26304737,0.20604184,1.6258687,0.21563303,2,Sedang
0.32063198,0.37961167,0.22248498,1.9439125,0.23579265,2,Sedang
0.456484,0.4397059,0.30571237,2.6797447,0.33612067,2,Sedang
0.3838368,0.3531264,0.32588315,2.2458935,0.49570245,2,Sedang
0.42263204,0.35144767,0.35585186,2.4639957,0.53121686,2,Sedang
0.3792267,0.31255412,0.32354465,2.2217882,0.60091305,2,Sedang
0.48602483,0.5062959,0.31780234,2.8912387,0.3352015,2,Sedang
0.4832054,0.47085413,0.32951573,2.8700094,0.3767162,2,Sedang
0.41583192,0.38320708,0.3450402,2.4236724,0.6426967,2,Sedang
0.29358754,0.3655324,0.16112873,1.8312072,0.1566488,2,Sedang
0.46710816,0.40063226,0.33305353,2.7531068,0.4506923,2,Sedang
0.44591612,0.43130296,0.28107607,2.6095617,0.30678105,2,Sedang
0.49742812,0.41501072,0.4248062,2.9795303,0.9864987,2,Sedang
0.28002343,0.3720565,0.17043023,1.7778682,0.16879724,2,Sedang
0.4254125,0.38740766,0.34963834,2.4807582,0.5547664,2,Sedang
0.27875733,0.3770344,0.13492277,1.7729918,0.13154244,2,Sedang
0.2788345,0.40195212,0.1383349,1.7732885,0.13117813,2,Sedang
0.4446786,0.4600639,0.28785813,2.601518,0.30478117,2,Sedang
0.44845444,0.4159152,0.37181324,2.6261737,0.5704464,2,Sedang
0.43056598,0.43270916,0.28748196,2.5122592,0.32459968,2,Sedang
0.29539952,0.37532136,0.22057052,1.838488,0.22974074,2,Sedang
0.35135135,0.36059833,0.2943851,2.0833333,0.33259523,2,Sedang
0.4638534,0.41703606,0.38276044,2.7303233,0.50012344,2,Sedang
0.27968338,0.3867048,0.15836653,1.7765568,0.15315707,2,Sedang
0.48218527,0.4924263,0.31181023,2.8623855,0.32980722,2,Sedang
0.40781844,0.40995198,0.27055216,2.3773425,0.29330674,2,Sedang
0.49974212,0.47764233,0.32743862,2.9979382,0.35434797,2,Sedang
0.25856695,0.37531915,0.13160676,1.6974789,0.12623093,2,Sedang
0.32954398,0.2868217,0.30032963,1.9830443,0.5534343,2,Sedang
0.27801758,0.3394772,0.23176366,1.7701505,0.2443102,2,Sedang
0.35808623,0.3992298,0.23915456,2.1156833,0.25222918,2,Sedang
0.45323473,0.4304949,0.3533141,2.657877,0.43832678,2,Sedang
0.4291926,0.37127534,0.25218982,2.5038085,0.32943988,2,Sedang
0.48012996,0.47791368,0.32013106,2.8471153,0.34313372,2,Sedang
0.4280822,0.39932883,0.34594098,2.497006,0.47474366,2,Sedang
0.4859536,0.39881733,0.3892927,2.8906991,0.6334728,2,Sedang
0.30199653,0.2920437,0.25363082,1.8653152,0.41061044,2,Sedang
0.4871332,0.43362832,0.41696006,2.899648,0.61364937,2,Sedang
0.39412302,0.45632908,0.23509218,2.301,0.26296642,2,Sedang
0.33896798,0.4569216,0.24073295,2.025572,0.2504355,2,Sedang
0.47444633,0.4785394,0.34467822,2.8055103,0.40983,2,Sedang
0.42318934,0.46555185,0.2419235,2.4673424,0.24596044,2,Sedang
0.42211378,0.35533857,0.34923765,2.460889,0.5007715,2,Sedang
0.44039825,0.44608095,0.28598166,2.57397,0.3088484,2,Sedang
0.30141985,0.2774091,0.26974586,1.8629501,0.44060084,2,Sedang
0.46481013,0.43823016,0.30770952,2.7369914,0.35260227,2,Sedang
0.36500576,0.42163226,0.3175403,2.149635,0.34367073,2,Sedang
0.44765916,0.39837402,0.3577969,2.6209526,0.5152164,2,Sedang
0.49345353,0.52120686,0.35702452,2.9483051,0.3816021,2,Sedang
0.36819908,0.32282183,0.32432097,2.165554,0.6272753,2,Sedang
0.32183677,0.38633022,0.24106339,1.9491426,0.2476164,2,Sedang
0.35872456,0.41617432,0.28534526,2.1187847,0.35420677,2,Sedang
0.410144,0.33372816,0.3451001,2.3906581,0.7811102,2,Sedang
0.48152635,0.4767559,0.35943937,2.8574767,0.45151642,2,Sedang
0.32659715,0.39574763,0.18629153,1.9699904,0.18944266,2,Sedang
0.42123994,0.41093346,0.32628882,2.4556637,0.41666675,2,Sedang
0.46952227,0.48997772,0.2968063,2.7701862,0.31319827,2,Sedang
0.463843,0.49788585,0.30365193,2.7302506,0.32721177,2,Sedang
0.38234547,0.40631473,0.25243533,2.238056,0.2668016,2,Sedang
0.45321867,0.4774775,0.29517937,2.6577694,0.30617276,2,Sedang
0.49217856,0.40179214,0.3778559,2.938392,0.56004167,2,Sedang
0.3337823,0.4266507,0.23590694,2.0020218,0.24265666,2,Sedang
0.2893918,0.25807345,0.25426677,1.8144906,0.38150287,2,Sedang
0.2351246,0.25989974,0.19088909,1.614805,0.2193371,2,Sedang
0.42619047,0.4468599,0.21422872,2.4854772,0.21330686,2,Sedang
0.36690646,0.33656403,0.30586407,2.159091,0.4934423,2,Sedang
0.49133688,0.47275034,0.35612404,2.9318755,0.42647603,2,Sedang
0.49758458,0.4440994,0.3939466,2.9807692,0.5643721,2,Sedang
0.4087814,0.40778977,0.28204992,2.3828437,0.3559163,2,Sedang
0.46664387,0.39618957,0.37728193,2.7498395,0.6262051,2,Sedang
0.48194328,0.4258532,0.3484252,2.860581,0.45570958,2,Sedang
0.38175103,0.37413922,0.32363683,2.2349427,0.43475974,2,Sedang
0.46565658,0.37383616,0.37925047,2.742911,0.6713592,2,Sedang
0.42152467,0.42525288,0.32689336,2.4573643,0.3856542,2,Sedang
0.2522881,0.3391489,0.18970677,1.674827,0.19648556,2,Sedang
0.37148857,0.34465897,0.24094677,2.182122,0.3082386,2,Sedang
0.40734226,0.40487164,0.2910776,2.374629,0.33577356,2,Sedang
0.49847814,0.4019934,0.40516764,2.9878623,0.6850079,2,Sedang
0.48281416,0.4313116,0.30914718,2.867082,0.3859529,2,Sedang
0.48029366,0.47886506,0.36645046,2.8483272,0.4271184,2,Sedang
0.42558426,0.3989137,0.315246,2.4817986,0.40592858,2,Sedang
0.31499836,0.38358006,0.18180138,1.9197011,0.17735603,2,Sedang
0.4701378,0.41697413,0.39939284,2.7745664,0.6185774,2,Sedang
0.4816148,0.48581743,0.31606477,2.858135,0.33550674,2,Sedang
0.35221672,0.38411668,0.2810745,2.0874524,0.32816443,2,Sedang
0.4384636,0.37593788,0.27957916,2.561657,0.40375605,2,Sedang
0.49101907,0.47294444,0.38986164,2.9294202,0.42904654,2,Sedang
0.2726323,0.26012757,0.21863368,1.749641,0.30636197,2,Sedang
0.33315828,0.3802664,0.21608579,1.9992125,0.22854155,2,Sedang
0.45420325,0.43648008,0.3330607,2.6643677,0.38512003,2,Sedang
0.3580122,0.3962461,0.23680681,2.115324,0.250062,2,Sedang
0.3456262,0.32954377,0.29836997,2.056357,0.4562271,2,Sedang
0.39290938,0.3426105,0.30796412,2.294401,0.47265214,2,Sedang
0.38025278,0.32852498,0.3288159,2.227122,0.59999084,2,Sedang
0.3278333,0.355096,0.28528845,1.9754522,0.3231283,2,Sedang
0.22703022,0.34941328,0.17130503,1.5874233,0.1650056,2,Sedang
0.38580826,0.3809412,0.26609766,2.2563121,0.29567468,2,Sedang
0.49277124,0.41559303,0.3950749,2.9429944,0.61294794,2,Sedang
0.3243802,0.43027148,0.17877024,1.9602448,0.17400622,2,Sedang
0.34005648,0.40168777,0.16907339,2.0305624,0.16508047,2,Sedang
0.31225297,0.34348968,0.21658963,1.908046,0.2468115,2,Sedang
0.4353018,0.41447684,0.35917395,2.541715,0.50858146,2,Sedang
0.28708646,0.38038915,0.15497375,1.8053892,0.1532647,2,Sedang
0.4969677,0.37724733,0.4046269,2.9758875,0.64815223,2,Sedang
0.40471515,0.4028777,0.33381346,2.359736,0.50129783,2,Sedang
0.27910817,0.3563923,0.2060138,1.7743413,0.21225822,2,Sedang
0.49528998,0.37612167,0.40679574,2.9626718,0.76426786,2,Sedang
0.4402387,0.45735848,0.34174472,2.5729516,0.38036475,2,Sedang
0.4094488,0.43092677,0.2753751,2.3866665,0.30914426,2,Sedang
0.42810518,0.39794108,0.33680457,2.4971464,0.43456647,2,Sedang
0.2513543,0.3387424,0.16014728,1.6714907,0.1694111,2,Sedang
0.40524912,0.39162996,0.28780538,2.3627524,0.34721962,2,Sedang
0.44162634,0.45061368,0.3365962,2.5818307,0.3567407,2,Sedang
0.43674144,0.36158815,0.35773942,2.5507674,0.5525872,2,Sedang
0.30576155,0.28523305,0.26773226,1.8808546,0.4326244,2,Sedang
0.45939678,0.4898153,0.31901184,2.699571,0.3436307,2,Sedang
0.37474254,0.30662653,0.3136328,2.1986823,0.5675001,2,Sedang
0.34005648,0.40168777,0.16907339,2.0305624,0.16508047,2,Sedang
0.28095236,0.2924925,0.24163821,1.781457,0.30804375,2,Sedang
0.39795914,0.38773215,0.24695121,2.322034,0.2968162,2,Sedang
0.4044253,0.36275533,0.34306568,2.3581011,0.55560243,2,Sedang
0.2722952,0.25320116,0.24041466,1.7483672,0.3462126,2,Sedang
0.33905578,0.4106042,0.17235224,2.025974,0.16640495,2,Sedang
0.3798034,0.40576628,0.22885005,2.224784,0.24567421,2,Sedang
0.3946792,0.35812253,0.33213347,2.3040333,0.4951895,2,Sedang
0.37018323,0.43880594,0.2152829,2.1755266,0.21218815,2,Sedang
0.44312254,0.44886836,0.32524768,2.5914543,0.3353129,2,Sedang
0.44998705,0.37770137,0.29445258,2.6362782,0.43551132,2,Sedang
0.39431974,0.34738436,0.33144283,2.3020725,0.51973027,2,Sedang
0.30442572,0.35315984,0.24085625,1.8753219,0.27143174,2,Sedang
0.4193235,0.39449832,0.34766078,2.4442587,0.47737488,2,Sedang
0.38006073,0.40567014,0.2516756,2.2261226,0.27034816,2,Sedang
0.3923191,0.3682235,0.28554517,2.291201,0.3547446,2,Sedang
0.42788845,0.46945468,0.32155687,2.4958217,0.35533494,2,Sedang
0.38010353,0.34850398,0.3317163,2.226345,0.7264934,2,Sedang
0.4123077,0.3602015,0.34956524,2.4031413,0.6067467,2,Sedang
0.43827567,0.37025517,0.36192018,2.560465,0.58264226,2,Sedang
0.4558848,0.44116673,0.37223184,2.6756923,0.45381823,2,Sedang
0.44384158,0.45688468,0.2825236,2.5960975,0.30010638,2,Sedang
0.46670154,0.48218527,0.3036018,2.750245,0.31998715,2,Sedang
0.3820257,0.33223322,0.3344713,2.2363803,0.66716486,2,Sedang
0.30515298,0.37752283,0.22813001,1.8783314,0.23720115,2,Sedang
0.4860104,0.49038628,0.3911956,2.891129,0.41080293,2,Sedang
0.3923701,0.34142688,0.3158992,2.2914772,0.46281958,2,Sedang
0.4088756,0.38817838,0.32674515,2.3833828,0.39187005,2,Sedang
0.27078757,0.38508892,0.15811652,1.7426851,0.1578043,2,Sedang
0.42369843,0.3482573,0.36357412,2.470405,0.75187176,2,Sedang
0.43987176,0.44038495,0.34895882,2.5706108,0.43689835,2,Sedang
0.22563536,0.34840748,0.1607874,1.5827626,0.16388442,2,Sedang
0.37622717,0.32673267,0.32153,2.2062955,0.59445405,2,Sedang
0.36075115,0.34533978,0.27907988,2.1286721,0.39526743,2,Sedang
0.4809689,0.46110702,0.32268408,2.8533335,0.36061078,2,Sedang
0.48738283,0.41982108,0.38452786,2.9015474,0.49197632,2,Sedang
0.46693537,0.3980447,0.36557034,2.75189,0.42713988,2,Sedang
0.33150184,0.3749409,0.23185313,1.9917809,0.26345477,2,Sedang
0.2883221,0.34201613,0.19218802,1.8102602,0.20806271,2,Sedang
0.49553806,0.4931866,0.3214529,2.96462,0.3452185,2,Sedang
0.43353647,0.50521326,0.30553496,2.5306776,0.3139197,2,Sedang
0.48802146,0.43027374,0.39834988,2.9064138,0.5517464,2,Sedang
0.4951911,0.4272953,0.32299086,2.9618952,0.38401067,2,Sedang
0.47039,0.4672112,0.32018793,2.7763638,0.34379622,2,Sedang
0.30028132,0.42066842,0.16330954,1.8582915,0.15463729,2,Sedang
0.2629482,0.36051503,0.1627907,1.7135135,0.16372529,2,Sedang
0.2687198,0.3795141,0.16061115,1.7349298,0.15803118,2,Sedang
0.41011107,0.39524448,0.2883328,2.3904688,0.33861187,2,Sedang
0.46932465,0.41415814,0.37863946,2.7687824,0.5284852,2,Sedang
0.49479738,0.42537472,0.35226434,2.958808,0.4868432,2,Sedang
0.44204518,0.38366273,0.29587993,2.5845194,0.3760081,2,Sedang
0.25659323,0.3406157,0.15085734,1.6903172,0.1567416,2,Sedang
0.40232277,0.43439716,0.3232891,2.3462877,0.36138016,2,Sedang
0.3864008,0.36916867,0.31894228,2.2594566,0.46125033,2,Sedang
0.29201245,0.3439439,0.19071816,1.8249084,0.20765711,2,Sedang
0.33196,0.3296122,0.20147654,1.9938326,0.22800778,2,Sedang
0.47595525,0.4856096,0.31044418,2.8164682,0.33237725,2,Sedang
0.38590604,0.375,0.32840085,2.2568307,0.414931,2,Sedang
0.46015865,0.3770332,0.37062418,2.7047923,0.5679979,2,Sedang
0.24000822,0.34116608,0.17780142,1.6316074,0.18047039,2,Sedang
0.40613812,0.48394057,0.26734006,2.3677864,0.23456426,2,Sedang
0.27112916,0.3079777,0.19121544,1.7439704,0.20756413,2,Sedang
0.4899052,0.45924133,0.36198497,2.92084,0.41417027,2,Sedang
0.42250827,0.3814189,0.33896178,2.463253,0.39389613,2,Sedang
0.4304096,0.4282655,0.3115492,2.5112953,0.32997927,2,Sedang
0.35856488,0.38677981,0.25686973,2.1180084,0.30065674,2,Sedang
0.31965274,0.3991632,0.16126892,1.9396752,0.1543857,2,Sedang
0.35403728,0.34410933,0.28871953,2.0961537,0.45027542,2,Sedang
0.48022598,0.472304,0.3071584,2.847826,0.30862063,2,Sedang
0.4940351,0.47667766,0.39476636,2.9528432,0.44812223,2,Sedang
0.4077381,0.3659241,0.29647568,2.3768842,0.38695875,2,Sedang
0.47182062,0.44454098,0.28591013,2.7865922,0.31709835,2,Sedang
0.34642857,0.40724152,0.18653847,2.0601094,0.185433,2,Sedang
0.45487067,0.3954141,0.37631172,2.6688542,0.6048091,2,Sedang
0.48057082,0.44287547,0.34364206,2.8503804,0.44266936,2,Sedang
0.48056272,0.47103184,0.37435105,2.8503206,0.46801752,2,Sedang
0.48136058,0.4713513,0.305879,2.8562434,0.3289327,2,Sedang
0.38047537,0.37903222,0.32658905,2.2282817,0.3830754,2,Sedang
0.35435992,0.40276715,0.18615985,2.0977013,0.20371163,2,Sedang
0.28838095,0.3781581,0.14891803,1.8104925,0.14560492,2,Sedang
0.44373128,0.41378587,0.32158363,2.5953846,0.41244084,2,Sedang
0.45821917,0.41838774,0.3702952,2.6915298,0.4956474,2,Sedang
0.4517084,0.44742492,0.28891823,2.6476939,0.314726,2,Sedang
0.49161875,0.47940445,0.3276092,2.934055,0.365595,2,Sedang
0.44782367,0.42065763,0.35158706,2.6220317,0.4271025,2,Sedang
0.44870546,0.4226725,0.34107724,2.6278248,0.4134678,2,Sedang
0.48512223,0.48749334,0.31252855,2.884417,0.34996933,2,Sedang
0.28115773,0.37845567,0.17028382,1.7822516,0.1700486,2,Sedang
0.38821208,0.36175713,0.31939682,2.2691066,0.43791556,2,Sedang
0.46963218,0.42513478,0.22444808,2.7709677,0.2504448,2,Sedang
0.4715447,0.4219978,0.3594334,2.7846155,0.4981188,2,Sedang
0.3762563,0.31256554,0.3161506,2.2064452,0.5690941,2,Sedang
0.49411175,0.46115166,0.40515912,2.9534426,0.46997756,2,Sedang
0.33575535,0.27772948,0.28666207,2.010939,0.50165105,2,Sedang
0.37361392,0.38111487,0.26292598,2.192919,0.2934798,2,Sedang
0.4764877,0.4358559,0.23200053,2.8203497,0.27535954,2,Sedang
0.3305304,0.41471797,0.18944636,1.9874395,0.19261938,2,Sedang
0.45482656,0.4474725,0.32418388,2.6685574,0.35330653,2,Sedang
0.44944343,0.41115376,0.31217784,2.6326876,0.35837126,2,Sedang
0.44023868,0.3904473,0.3698865,2.5729516,0.58131814,2,Sedang
0.39606202,0.43790382,0.31748766,2.3115983,0.3105361,2,Sedang
0.226129,0.28997198,0.18502864,1.5844101,0.21545157,2,Sedang
0.3008051,0.32934433,0.20326412,1.8604327,0.23727055,2,Sedang
0.38742065,0.4402382,0.2870661,2.264883,0.30498034,2,Sedang
0.40570176,0.4035033,0.34126842,2.3653135,0.46212044,2,Sedang
0.45523664,0.3651926,0.35011208,2.671319,0.6070361,2,Sedang
0.39001682,0.34346417,0.3317895,2.2787788,0.5174789,2,Sedang
0.38874155,0.3363585,0.33573735,2.2719383,0.5902358,2,Sedang
0.3691735,0.21758707,0.31741357,2.1704438,0.8812656,2,Sedang
0.38349402,0.45104814,0.26440075,2.2440884,0.2894307,2,Sedang
0.3627678,0.3166434,0.31567013,2.1385734,0.5414631,2,Sedang
0.41524103,0.41057935,0.31585172,2.4202127,0.37358332,2,Sedang
0.41926166,0.35240132,0.34888697,2.4438918,0.7072841,2,Sedang
0.44988158,0.35772356,0.3396901,2.6355808,0.42165998,2,Sedang
0.47300908,0.42908993,0.30370623,2.7951317,0.4129917,2,Sedang
0.3272677,0.30549154,0.29059902,1.9729508,0.4531745,2,Sedang
0.4969535,0.48788792,0.3818767,2.975776,0.44044676,2,Sedang
0.4055663,0.38049993,0.34879255,2.3645468,0.5536818,2,Sedang
0.47751975,0.41049638,0.3467967,2.8278959,0.42773712,2,Sedang
0.48271555,0.4186093,0.3547235,2.8663447,0.483945,2,Sedang
0.4207687,0.36441642,0.3424808,2.4528522,0.5566707,2,Sedang
0.31853196,0.3752363,0.22402807,1.9348406,0.24402946,2,Sedang
0.4924754,0.49635798,0.3215496,2.9406953,0.36481762,2,Sedang
0.38735822,0.45281735,0.22170688,2.2645504,0.21454221,2,Sedang
0.47469044,0.41482487,0.39921796,2.807279,0.6433183,2,Sedang
0.37166324,0.40793255,0.28835568,2.1830065,0.34340614,2,Sedang
0.38461536,0.37967914,0.27238175,2.25,0.31313717,2,Sedang
0.4752352,0.4726209,0.37764508,2.8112314,0.3912484,2,Sedang
0.25897005,0.35169658,0.20131999,1.6989464,0.2087642,2,Sedang
0.38689438,0.39761153,0.3101136,2.2620807,0.37773085,2,Sedang
0.48957804,0.5106987,0.3233714,2.9183269,0.330553,2,Sedang
0.45486352,0.42763948,0.36394176,2.6688063,0.51369184,2,Sedang
0.2909015,0.36888692,0.21354169,1.8204826,0.21683672,2,Sedang
0.36109245,0.38686132,0.255572,2.1303432,0.2891821,2,Sedang
0.40594518,0.40041637,0.2817537,2.3666928,0.35076454,2,Sedang
0.22558461,0.36203822,0.15765864,1.5825933,0.15270494,2,Sedang
0.4458608,0.3601265,0.39331907,2.6092012,0.96029687,2,Sedang
0.4143537,0.34072542,0.31212664,2.4150305,0.48496386,2,Sedang
0.22804317,0.3514201,0.17425433,1.5908184,0.1704382,2,Sedang
0.47917798,0.44991085,0.37646437,2.8400838,0.4793872,2,Sedang
0.22055173,0.18177219,0.20005536,1.5659175,0.41423178,2,Sedang
0.27896443,0.30228472,0.20129737,1.7737882,0.24736944,2,Sedang
0.3000333,0.29292932,0.24559331,1.8572788,0.3415855,2,Sedang
0.27567568,0.36790723,0.17069878,1.7611941,0.16994038,2,Sedang
0.38674217,0.3500892,0.3165213,2.261271,0.4797917,2,Sedang
0.4037612,0.34968555,0.33319837,2.3543608,0.4689458,2,Sedang
0.28330207,0.35177866,0.18159433,1.790576,0.19043674,2,Sedang
0.20918366,0.34150943,0.12980768,1.5290322,0.12591279,2,Sedang
0.4666245,0.4384114,0.39083207,2.7497036,0.60990745,2,Sedang
0.42687953,0.41485828,0.2799415,2.4896677,0.32717654,2,Sedang
0.34281802,0.4189072,0.21715769,2.0432973,0.21978597,2,Sedang
0.2566082,0.30832922,0.17741239,1.6903713,0.19985425,2,Sedang
0.34100085,0.36272302,0.25462037,2.0349052,0.286567,2,Sedang
0.38671547,0.3527119,0.31657127,2.2611291,0.4282185,2,Sedang
0.28006166,0.34976968,0.18387315,1.7780156,0.19426818,2,Sedang
0.4849435,0.39666614,0.40770042,2.8830695,1.2551761,2,Sedang
0.34311673,0.30730516,0.30296177,2.0446808,0.5032801,2,Sedang
0.47222826,0.44016913,0.34044877,2.789517,0.40614897,2,Sedang
0.48448306,0.42531788,0.36549357,2.8796012,0.49181318,2,Sedang
0.4908822,0.4766903,0.32987416,2.928364,0.358906,2,Sedang
0.4945114,0.5013448,0.3171723,2.9565678,0.3409636,2,Sedang
0.33019853,0.36368504,0.21477118,1.9859594,0.2295594,2,Sedang
0.292197,0.3214488,0.18388669,1.825645,0.2056235,2,Sedang
0.3882141,0.3885264,0.27408427,2.2691176,0.33012012,2,Sedang
0.4433613,0.41203547,0.36136985,2.5929952,0.46022332,2,Sedang
0.48186862,0.40651163,0.27446964,2.8600252,0.32774863,2,Sedang
0.4494084,0.41055164,0.3580137,2.6324568,0.4750616,2,Sedang
0.4753851,0.40981236,0.4062984,2.81232,0.6456376,2,Sedang
0.48830014,0.44281963,0.37238228,2.908541,0.5225147,2,Sedang
0.2875627,0.36467955,0.18589962,1.8072646,0.1953083,2,Sedang
0.33873534,0.3047525,0.29481152,2.0245078,0.4864517,2,Sedang
0.48730105,0.42412454,0.27140704,2.9009247,0.28220114,2,Sedang
0.3666954,0.3462519,0.29527557,2.1580381,0.39300907,2,Sedang
0.27829832,0.35771924,0.18421054,1.7712282,0.19570483,2,Sedang
0.35305205,0.31845152,0.30701017,2.0914388,0.52696496,2,Sedang
0.24860722,0.31596333,0.19936708,1.6617237,0.22486061,2,Sedang
0.357031,0.32143945,0.30036885,2.1105697,0.4946413,2,Sedang
0.29249215,0.3154683,0.19047078,1.8268238,0.21725659,2,Sedang
0.36785904,0.41677418,0.29197663,2.1638513,0.3102858,2,Sedang
0.45117658,0.40232772,0.35130328,2.6441593,0.4637389,2,Sedang
0.3485037,0.329645,0.29379815,2.0698564,0.524464,2,Sedang
0.4251685,0.4197448,0.30031744,2.4792805,0.33415747,2,Sedang
0.37289062,0.42566428,0.23691493,2.1892362,0.25185677,2,Sedang
0.34435624,0.35782677,0.2457005,2.050437,0.2732489,2,Sedang
0.49593496,0.48194334,0.32185408,2.967742,0.3668141,2,Sedang
0.26830852,0.3815743,0.15359882,1.7333925,0.15177625,2,Sedang
0.4623247,0.41816503,0.31687847,2.719717,0.3942994,2,Sedang
0.4508653,0.37784296,0.3815377,2.6420934,0.6840452,2,Sedang
0.295858,0.3041686,0.20757931,1.8403362,0.22800618,2,Sedang
0.4129255,0.4302122,0.27733597,2.4067225,0.29458344,2,Sedang
0.36223775,0.4162123,0.19770992,2.1359649,0.20522979,2,Sedang
0.47290033,0.42914495,0.34868824,2.7943487,0.4054917,2,Sedang
0.31450096,0.331698,0.20115866,1.9175824,0.22664699,2,Sedang
0.4957983,0.39085135,0.3965646,2.9666667,0.7273101,2,Sedang
0.4436144,0.4122151,0.35219356,2.5946293,0.43832824,2,Sedang
0.48813805,0.4425087,0.33309716,2.9073033,0.40713945,2,Sedang
0.24927028,0.3598814,0.18951572,1.6640747,0.18464601,2,Sedang
0.44011977,0.39397845,0.360425,2.5721924,0.49888766,2,Sedang
0.43252358,0.4148617,0.24146155,2.5243757,0.24388388,2,Sedang
0.39176163,0.42934296,0.28042662,2.2881846,0.30235392,2,Sedang
0.3220339,0.39371538,0.19627167,1.95,0.19760436,2,Sedang
0.2623282,0.340631,0.19571772,1.7112328,0.19977835,2,Sedang
0.24874116,0.28898126,0.16518055,1.6621983,0.18351348,2,Sedang
0.49987033,0.4837054,0.32642576,2.9989626,0.3458984,2,Sedang
0.36244774,0.40129107,0.23560745,2.1369977,0.24760614,2,Sedang
0.4502268,0.5324309,0.2892992,2.637864,0.29587144,2,Sedang
0.4566438,0.39195234,0.384858,2.6808267,0.61283433,2,Sedang
0.43408898,0.41566515,0.31769767,2.5341246,0.37975618,2,Sedang
0.45647624,0.3796677,0.37944716,2.6796923,0.6351019,2,Sedang
0.49094516,0.4810251,0.32870114,2.92885,0.3511106,2,Sedang
0.48297665,0.48586747,0.3269315,2.8682973,0.357593,2,Sedang
0.4928875,0.4697789,0.3289109,2.9438977,0.3742799,2,Sedang
0.4437257,0.37535214,0.34593216,2.5953488,0.5268355,2,Sedang
0.3495652,0.41709277,0.19142857,2.0748663,0.1923077,2,Sedang
0.47310874,0.326327,0.40814072,2.7958498,2.0549347,2,Sedang
0.4309584,0.34788418,0.36151272,2.5146816,0.5977786,2,Sedang
0.43061134,0.3878788,0.30531535,2.5125391,0.3926116,2,Sedang
0.42575127,0.41828492,0.30458206,2.4828112,0.36147946,2,Sedang
0.28840128,0.35905206,0.18758498,1.8105727,0.19862548,2,Sedang
0.38987505,0.38713908,0.2790442,2.278017,0.28214806,2,Sedang
0.36541575,0.31714934,0.3157694,2.1516697,0.54037,2,Sedang
0.47656885,0.42615506,0.39477926,2.8209417,0.580853,2,Sedang
0.3030888,0.37160277,0.20603678,1.8698062,0.21664138,2,Sedang
0.37196264,0.42555028,0.2737137,2.1845238,0.28437603,2,Sedang
0.36897275,0.3838411,0.23956445,2.1694353,0.25523895,2,Sedang
